"date","source","date_start","date_end","region","sub_region_1","cases","deaths_up_to_2022-03-31","deaths_after_2022-04-01","deaths","hosp_admissions","icu_admissions"
"2023-11-30",,"2020-01-01","2020-02-13","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-13","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-13","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-14","BC",,4,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-14","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-14","BC","Interior Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-14","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-14","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-14","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-14","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-15","BC",,4,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-15","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-15","BC","Interior Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-15","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-15","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-15","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-15","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-16","BC",,4,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-16","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-16","BC","Interior Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-16","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-16","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-16","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-16","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-17","BC",,4,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-17","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-17","BC","Interior Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-17","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-17","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-17","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-17","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-18","BC",,5,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-18","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-18","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-18","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-18","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-18","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-18","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-19","BC",,5,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-19","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-19","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-19","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-19","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-19","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-19","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-20","BC",,5,0,0,0,8,1
"2023-11-30",,"2020-01-01","2020-02-20","BC","Fraser Health",0,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-02-20","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-20","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-20","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-20","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-20","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-21","BC",,5,0,0,0,9,1
"2023-11-30",,"2020-01-01","2020-02-21","BC","Fraser Health",0,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-21","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-21","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-21","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-21","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-21","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-22","BC",,5,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-22","BC","Fraser Health",0,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-22","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-22","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-22","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-22","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-22","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-23","BC",,5,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-23","BC","Fraser Health",0,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-23","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-23","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-23","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-23","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-23","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-24","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-24","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-24","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-24","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-24","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-24","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-24","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-25","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-25","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-25","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-25","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-25","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-25","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-25","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-26","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-26","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-26","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-26","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-26","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-26","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-26","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-27","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-27","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-27","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-27","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-27","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-27","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-27","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-28","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-28","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-28","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-28","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-28","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-28","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-28","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-02-29","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-02-29","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-02-29","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-29","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-02-29","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-02-29","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-02-29","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-01","BC",,7,0,0,0,9,2
"2023-11-30",,"2020-01-01","2020-03-01","BC","Fraser Health",2,0,0,0,3,1
"2023-11-30",,"2020-01-01","2020-03-01","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-01","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-01","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-01","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-01","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-02","BC",,7,0,0,0,10,2
"2023-11-30",,"2020-01-01","2020-03-02","BC","Fraser Health",2,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-02","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-02","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-02","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-02","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-02","BC","Vancouver Coastal Health",1,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-03","BC",,12,0,0,0,11,2
"2023-11-30",,"2020-01-01","2020-03-03","BC","Fraser Health",3,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-03","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-03","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-03","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-03","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-03","BC","Vancouver Coastal Health",5,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-04","BC",,12,0,0,0,11,3
"2023-11-30",,"2020-01-01","2020-03-04","BC","Fraser Health",3,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-04","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-04","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-04","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-04","BC","Out of Canada",3,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-04","BC","Vancouver Coastal Health",5,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-05","BC",,20,0,0,0,12,3
"2023-11-30",,"2020-01-01","2020-03-05","BC","Fraser Health",4,0,0,0,5,1
"2023-11-30",,"2020-01-01","2020-03-05","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-05","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-05","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-05","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-05","BC","Vancouver Coastal Health",9,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-06","BC",,27,0,0,0,13,3
"2023-11-30",,"2020-01-01","2020-03-06","BC","Fraser Health",8,0,0,0,6,1
"2023-11-30",,"2020-01-01","2020-03-06","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-06","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-06","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-06","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-06","BC","Vancouver Coastal Health",12,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-07","BC",,28,0,0,0,14,3
"2023-11-30",,"2020-01-01","2020-03-07","BC","Fraser Health",8,0,0,0,7,1
"2023-11-30",,"2020-01-01","2020-03-07","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-07","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-07","BC","Northern Health",0,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-07","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-07","BC","Vancouver Coastal Health",13,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-08","BC",,32,1,0,1,14,3
"2023-11-30",,"2020-01-01","2020-03-08","BC","Fraser Health",11,0,0,0,7,1
"2023-11-30",,"2020-01-01","2020-03-08","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-08","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-08","BC","Northern Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-08","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-08","BC","Vancouver Coastal Health",13,1,0,1,4,1
"2023-11-30",,"2020-01-01","2020-03-09","BC",,35,1,0,1,16,3
"2023-11-30",,"2020-01-01","2020-03-09","BC","Fraser Health",11,0,0,0,9,1
"2023-11-30",,"2020-01-01","2020-03-09","BC","Interior Health",1,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-09","BC","Island Health",0,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-09","BC","Northern Health",2,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-09","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-09","BC","Vancouver Coastal Health",15,1,0,1,4,1
"2023-11-30",,"2020-01-01","2020-03-10","BC",,45,1,0,1,19,4
"2023-11-30",,"2020-01-01","2020-03-10","BC","Fraser Health",16,0,0,0,11,2
"2023-11-30",,"2020-01-01","2020-03-10","BC","Interior Health",1,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-10","BC","Island Health",1,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-10","BC","Northern Health",2,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-10","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-10","BC","Vancouver Coastal Health",19,1,0,1,4,1
"2023-11-30",,"2020-01-01","2020-03-11","BC",,61,1,0,1,20,5
"2023-11-30",,"2020-01-01","2020-03-11","BC","Fraser Health",19,0,0,0,12,3
"2023-11-30",,"2020-01-01","2020-03-11","BC","Interior Health",1,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-11","BC","Island Health",1,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-11","BC","Northern Health",2,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-11","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-11","BC","Vancouver Coastal Health",32,1,0,1,4,1
"2023-11-30",,"2020-01-01","2020-03-12","BC",,69,1,0,1,23,6
"2023-11-30",,"2020-01-01","2020-03-12","BC","Fraser Health",19,0,0,0,14,4
"2023-11-30",,"2020-01-01","2020-03-12","BC","Interior Health",1,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-12","BC","Island Health",1,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-12","BC","Northern Health",2,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-12","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-12","BC","Vancouver Coastal Health",40,1,0,1,5,1
"2023-11-30",,"2020-01-01","2020-03-13","BC",,85,2,0,2,27,6
"2023-11-30",,"2020-01-01","2020-03-13","BC","Fraser Health",20,0,0,0,14,4
"2023-11-30",,"2020-01-01","2020-03-13","BC","Interior Health",1,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-13","BC","Island Health",2,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-13","BC","Northern Health",2,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-13","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-13","BC","Vancouver Coastal Health",54,2,0,2,9,1
"2023-11-30",,"2020-01-01","2020-03-14","BC",,113,4,0,4,31,6
"2023-11-30",,"2020-01-01","2020-03-14","BC","Fraser Health",26,0,0,0,16,4
"2023-11-30",,"2020-01-01","2020-03-14","BC","Interior Health",1,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-14","BC","Island Health",5,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-14","BC","Northern Health",3,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-14","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-14","BC","Vancouver Coastal Health",72,4,0,4,11,1
"2023-11-30",,"2020-01-01","2020-03-15","BC",,142,6,0,6,34,6
"2023-11-30",,"2020-01-01","2020-03-15","BC","Fraser Health",36,1,0,1,18,4
"2023-11-30",,"2020-01-01","2020-03-15","BC","Interior Health",3,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-15","BC","Island Health",8,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-15","BC","Northern Health",3,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-15","BC","Out of Canada",6,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-15","BC","Vancouver Coastal Health",86,5,0,5,12,1
"2023-11-30",,"2020-01-01","2020-03-16","BC",,189,7,0,7,35,12
"2023-11-30",,"2020-01-01","2020-03-16","BC","Fraser Health",48,1,0,1,18,4
"2023-11-30",,"2020-01-01","2020-03-16","BC","Interior Health",5,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-16","BC","Island Health",13,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-16","BC","Northern Health",4,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-16","BC","Out of Canada",7,0,0,0,1,1
"2023-11-30",,"2020-01-01","2020-03-16","BC","Vancouver Coastal Health",112,6,0,6,13,7
"2023-11-30",,"2020-01-01","2020-03-17","BC",,239,7,0,7,46,16
"2023-11-30",,"2020-01-01","2020-03-17","BC","Fraser Health",72,1,0,1,24,7
"2023-11-30",,"2020-01-01","2020-03-17","BC","Interior Health",5,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-17","BC","Island Health",15,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-17","BC","Northern Health",4,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-17","BC","Out of Canada",7,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-17","BC","Vancouver Coastal Health",136,6,0,6,16,8
"2023-11-30",,"2020-01-01","2020-03-18","BC",,287,8,0,8,54,18
"2023-11-30",,"2020-01-01","2020-03-18","BC","Fraser Health",85,1,0,1,30,9
"2023-11-30",,"2020-01-01","2020-03-18","BC","Interior Health",6,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-18","BC","Island Health",22,0,0,0,0,0
"2023-11-30",,"2020-01-01","2020-03-18","BC","Northern Health",4,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-18","BC","Out of Canada",7,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-18","BC","Vancouver Coastal Health",163,7,0,7,18,8
"2023-11-30",,"2020-01-01","2020-03-19","BC",,344,10,0,10,71,24
"2023-11-30",,"2020-01-01","2020-03-19","BC","Fraser Health",99,1,0,1,42,15
"2023-11-30",,"2020-01-01","2020-03-19","BC","Interior Health",11,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-19","BC","Island Health",30,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-19","BC","Northern Health",4,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-19","BC","Out of Canada",8,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-19","BC","Vancouver Coastal Health",192,9,0,9,21,8
"2023-11-30",,"2020-01-01","2020-03-20","BC",,407,12,0,12,76,33
"2023-11-30",,"2020-01-01","2020-03-20","BC","Fraser Health",122,2,0,2,43,21
"2023-11-30",,"2020-01-01","2020-03-20","BC","Interior Health",17,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-20","BC","Island Health",35,0,0,0,1,0
"2023-11-30",,"2020-01-01","2020-03-20","BC","Northern Health",4,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-20","BC","Out of Canada",8,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-20","BC","Vancouver Coastal Health",221,10,0,10,24,11
"2023-11-30",,"2020-01-01","2020-03-21","BC",,481,13,0,13,89,37
"2023-11-30",,"2020-01-01","2020-03-21","BC","Fraser Health",155,2,0,2,50,22
"2023-11-30",,"2020-01-01","2020-03-21","BC","Interior Health",20,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-21","BC","Island Health",37,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-21","BC","Northern Health",5,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-21","BC","Out of Canada",9,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-21","BC","Vancouver Coastal Health",255,11,0,11,28,14
"2023-11-30",,"2020-01-01","2020-03-22","BC",,533,14,0,14,100,40
"2023-11-30",,"2020-01-01","2020-03-22","BC","Fraser Health",172,2,0,2,57,25
"2023-11-30",,"2020-01-01","2020-03-22","BC","Interior Health",29,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-22","BC","Island Health",42,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-22","BC","Northern Health",5,0,0,0,2,0
"2023-11-30",,"2020-01-01","2020-03-22","BC","Out of Canada",9,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-22","BC","Vancouver Coastal Health",276,12,0,12,31,14
"2023-11-30",,"2020-01-01","2020-03-23","BC",,587,14,0,14,109,49
"2023-11-30",,"2020-01-01","2020-03-23","BC","Fraser Health",194,2,0,2,60,31
"2023-11-30",,"2020-01-01","2020-03-23","BC","Interior Health",33,0,0,0,5,0
"2023-11-30",,"2020-01-01","2020-03-23","BC","Island Health",43,0,0,0,4,0
"2023-11-30",,"2020-01-01","2020-03-23","BC","Northern Health",6,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-23","BC","Out of Canada",9,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-23","BC","Vancouver Coastal Health",302,12,0,12,35,17
"2023-11-30",,"2020-01-01","2020-03-24","BC",,651,16,0,16,129,59
"2023-11-30",,"2020-01-01","2020-03-24","BC","Fraser Health",211,2,0,2,66,33
"2023-11-30",,"2020-01-01","2020-03-24","BC","Interior Health",50,0,0,0,6,2
"2023-11-30",,"2020-01-01","2020-03-24","BC","Island Health",46,0,0,0,5,0
"2023-11-30",,"2020-01-01","2020-03-24","BC","Northern Health",8,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-24","BC","Out of Canada",11,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-24","BC","Vancouver Coastal Health",325,14,0,14,47,23
"2023-11-30",,"2020-01-01","2020-03-25","BC",,732,17,0,17,145,67
"2023-11-30",,"2020-01-01","2020-03-25","BC","Fraser Health",234,2,0,2,75,33
"2023-11-30",,"2020-01-01","2020-03-25","BC","Interior Health",57,0,0,0,8,3
"2023-11-30",,"2020-01-01","2020-03-25","BC","Island Health",51,0,0,0,6,3
"2023-11-30",,"2020-01-01","2020-03-25","BC","Northern Health",9,0,0,0,3,0
"2023-11-30",,"2020-01-01","2020-03-25","BC","Out of Canada",11,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-25","BC","Vancouver Coastal Health",370,15,0,15,51,27
"2023-11-30",,"2020-01-01","2020-03-26","BC",,800,18,0,18,163,76
"2023-11-30",,"2020-01-01","2020-03-26","BC","Fraser Health",267,2,0,2,84,35
"2023-11-30",,"2020-01-01","2020-03-26","BC","Interior Health",67,0,0,0,8,5
"2023-11-30",,"2020-01-01","2020-03-26","BC","Island Health",56,0,0,0,8,3
"2023-11-30",,"2020-01-01","2020-03-26","BC","Northern Health",11,0,0,0,4,1
"2023-11-30",,"2020-01-01","2020-03-26","BC","Out of Canada",11,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-26","BC","Vancouver Coastal Health",388,16,0,16,57,31
"2023-11-30",,"2020-01-01","2020-03-27","BC",,861,20,0,20,175,89
"2023-11-30",,"2020-01-01","2020-03-27","BC","Fraser Health",294,3,0,3,87,41
"2023-11-30",,"2020-01-01","2020-03-27","BC","Interior Health",70,0,0,0,13,6
"2023-11-30",,"2020-01-01","2020-03-27","BC","Island Health",59,0,0,0,9,4
"2023-11-30",,"2020-01-01","2020-03-27","BC","Northern Health",11,0,0,0,4,2
"2023-11-30",,"2020-01-01","2020-03-27","BC","Out of Canada",11,0,0,0,2,1
"2023-11-30",,"2020-01-01","2020-03-27","BC","Vancouver Coastal Health",416,17,0,17,60,35
"2023-11-30",,"2020-01-01","2020-03-28","BC",,927,22,0,22,196,92
