"date_start","date_end","region","sub_region_1","dose_weekly_type","dose_weekly_value"
"2022-02-13","2022-02-19","ON",,"Dose 4",9905
"2022-02-13","2022-02-19","ON",,"Dose 5",4
"2022-02-13","2022-02-19","ON",,"Dose 6",0
"2022-02-13","2022-02-19","ON",,"Dose 7",0
"2022-02-13","2022-02-19","ON",,"Dose 8",0
"2022-02-20","2022-02-26","ON",,"Dose 1",7979
"2022-02-20","2022-02-26","ON",,"Dose 2",32782
"2022-02-20","2022-02-26","ON",,"Dose 3",100797
"2022-02-20","2022-02-26","ON",,"Dose 4",8746
"2022-02-20","2022-02-26","ON",,"Dose 5",4
"2022-02-20","2022-02-26","ON",,"Dose 6",0
"2022-02-20","2022-02-26","ON",,"Dose 7",0
"2022-02-20","2022-02-26","ON",,"Dose 8",0
"2022-02-27","2022-03-05","ON",,"Dose 1",6847
"2022-02-27","2022-03-05","ON",,"Dose 2",25691
"2022-02-27","2022-03-05","ON",,"Dose 3",61993
"2022-02-27","2022-03-05","ON",,"Dose 4",6684
"2022-02-27","2022-03-05","ON",,"Dose 5",3
"2022-02-27","2022-03-05","ON",,"Dose 6",0
"2022-02-27","2022-03-05","ON",,"Dose 7",0
"2022-02-27","2022-03-05","ON",,"Dose 8",0
"2022-03-06","2022-03-12","ON",,"Dose 1",5969
"2022-03-06","2022-03-12","ON",,"Dose 2",21822
"2022-03-06","2022-03-12","ON",,"Dose 3",44042
"2022-03-06","2022-03-12","ON",,"Dose 4",6625
"2022-03-06","2022-03-12","ON",,"Dose 5",2
"2022-03-06","2022-03-12","ON",,"Dose 6",0
"2022-03-06","2022-03-12","ON",,"Dose 7",0
"2022-03-06","2022-03-12","ON",,"Dose 8",0
"2022-03-13","2022-03-19","ON",,"Dose 1",5947
"2022-03-13","2022-03-19","ON",,"Dose 2",23157
"2022-03-13","2022-03-19","ON",,"Dose 3",43541
"2022-03-13","2022-03-19","ON",,"Dose 4",7164
"2022-03-13","2022-03-19","ON",,"Dose 5",6
"2022-03-13","2022-03-19","ON",,"Dose 6",0
"2022-03-13","2022-03-19","ON",,"Dose 7",0
"2022-03-13","2022-03-19","ON",,"Dose 8",0
"2022-03-20","2022-03-26","ON",,"Dose 1",4957
"2022-03-20","2022-03-26","ON",,"Dose 2",15841
"2022-03-20","2022-03-26","ON",,"Dose 3",31830
"2022-03-20","2022-03-26","ON",,"Dose 4",7858
"2022-03-20","2022-03-26","ON",,"Dose 5",9
"2022-03-20","2022-03-26","ON",,"Dose 6",0
"2022-03-20","2022-03-26","ON",,"Dose 7",0
"2022-03-20","2022-03-26","ON",,"Dose 8",0
"2022-03-27","2022-04-02","ON",,"Dose 1",4694
"2022-03-27","2022-04-02","ON",,"Dose 2",12275
"2022-03-27","2022-04-02","ON",,"Dose 3",28478
"2022-03-27","2022-04-02","ON",,"Dose 4",7176
"2022-03-27","2022-04-02","ON",,"Dose 5",9
"2022-03-27","2022-04-02","ON",,"Dose 6",0
"2022-03-27","2022-04-02","ON",,"Dose 7",0
"2022-03-27","2022-04-02","ON",,"Dose 8",0
"2022-04-03","2022-04-09","ON",,"Dose 1",5034
"2022-04-03","2022-04-09","ON",,"Dose 2",10716
"2022-04-03","2022-04-09","ON",,"Dose 3",30428
"2022-04-03","2022-04-09","ON",,"Dose 4",59635
"2022-04-03","2022-04-09","ON",,"Dose 5",11
"2022-04-03","2022-04-09","ON",,"Dose 6",0
"2022-04-03","2022-04-09","ON",,"Dose 7",0
"2022-04-03","2022-04-09","ON",,"Dose 8",0
"2022-04-10","2022-04-16","ON",,"Dose 1",5037
"2022-04-10","2022-04-16","ON",,"Dose 2",9315
"2022-04-10","2022-04-16","ON",,"Dose 3",28279
"2022-04-10","2022-04-16","ON",,"Dose 4",144105
"2022-04-10","2022-04-16","ON",,"Dose 5",21
"2022-04-10","2022-04-16","ON",,"Dose 6",0
"2022-04-10","2022-04-16","ON",,"Dose 7",0
"2022-04-10","2022-04-16","ON",,"Dose 8",0
"2022-04-17","2022-04-23","ON",,"Dose 1",5843
"2022-04-17","2022-04-23","ON",,"Dose 2",8843
"2022-04-17","2022-04-23","ON",,"Dose 3",26141
"2022-04-17","2022-04-23","ON",,"Dose 4",155766
"2022-04-17","2022-04-23","ON",,"Dose 5",27
"2022-04-17","2022-04-23","ON",,"Dose 6",1
"2022-04-17","2022-04-23","ON",,"Dose 7",0
"2022-04-17","2022-04-23","ON",,"Dose 8",0
"2022-04-24","2022-04-30","ON",,"Dose 1",5735
"2022-04-24","2022-04-30","ON",,"Dose 2",8457
"2022-04-24","2022-04-30","ON",,"Dose 3",23377
"2022-04-24","2022-04-30","ON",,"Dose 4",139806
"2022-04-24","2022-04-30","ON",,"Dose 5",26
"2022-04-24","2022-04-30","ON",,"Dose 6",0
"2022-04-24","2022-04-30","ON",,"Dose 7",0
"2022-04-24","2022-04-30","ON",,"Dose 8",0
"2022-05-01","2022-05-07","ON",,"Dose 1",5373
"2022-05-01","2022-05-07","ON",,"Dose 2",7124
"2022-05-01","2022-05-07","ON",,"Dose 3",18048
"2022-05-01","2022-05-07","ON",,"Dose 4",127608
"2022-05-01","2022-05-07","ON",,"Dose 5",49
"2022-05-01","2022-05-07","ON",,"Dose 6",1
"2022-05-01","2022-05-07","ON",,"Dose 7",0
"2022-05-01","2022-05-07","ON",,"Dose 8",0
"2022-05-08","2022-05-14","ON",,"Dose 1",4962
"2022-05-08","2022-05-14","ON",,"Dose 2",6523
"2022-05-08","2022-05-14","ON",,"Dose 3",15103
"2022-05-08","2022-05-14","ON",,"Dose 4",125101
"2022-05-08","2022-05-14","ON",,"Dose 5",91
"2022-05-08","2022-05-14","ON",,"Dose 6",0
"2022-05-08","2022-05-14","ON",,"Dose 7",0
"2022-05-08","2022-05-14","ON",,"Dose 8",0
"2022-05-15","2022-05-21","ON",,"Dose 1",4399
"2022-05-15","2022-05-21","ON",,"Dose 2",6446
"2022-05-15","2022-05-21","ON",,"Dose 3",13012
"2022-05-15","2022-05-21","ON",,"Dose 4",109499
"2022-05-15","2022-05-21","ON",,"Dose 5",159
"2022-05-15","2022-05-21","ON",,"Dose 6",0
"2022-05-15","2022-05-21","ON",,"Dose 7",0
"2022-05-15","2022-05-21","ON",,"Dose 8",0
"2022-05-22","2022-05-28","ON",,"Dose 1",3903
"2022-05-22","2022-05-28","ON",,"Dose 2",5838
"2022-05-22","2022-05-28","ON",,"Dose 3",10776
"2022-05-22","2022-05-28","ON",,"Dose 4",79083
"2022-05-22","2022-05-28","ON",,"Dose 5",172
"2022-05-22","2022-05-28","ON",,"Dose 6",0
"2022-05-22","2022-05-28","ON",,"Dose 7",0
"2022-05-22","2022-05-28","ON",,"Dose 8",0
"2022-05-29","2022-06-04","ON",,"Dose 1",3973
"2022-05-29","2022-06-04","ON",,"Dose 2",6277
"2022-05-29","2022-06-04","ON",,"Dose 3",10782
"2022-05-29","2022-06-04","ON",,"Dose 4",64737
"2022-05-29","2022-06-04","ON",,"Dose 5",235
"2022-05-29","2022-06-04","ON",,"Dose 6",1
"2022-05-29","2022-06-04","ON",,"Dose 7",0
"2022-05-29","2022-06-04","ON",,"Dose 8",0
"2022-06-05","2022-06-11","ON",,"Dose 1",3864
"2022-06-05","2022-06-11","ON",,"Dose 2",6206
"2022-06-05","2022-06-11","ON",,"Dose 3",10054
"2022-06-05","2022-06-11","ON",,"Dose 4",55918
"2022-06-05","2022-06-11","ON",,"Dose 5",229
"2022-06-05","2022-06-11","ON",,"Dose 6",1
"2022-06-05","2022-06-11","ON",,"Dose 7",0
"2022-06-05","2022-06-11","ON",,"Dose 8",0
"2022-06-12","2022-06-18","ON",,"Dose 1",3075
"2022-06-12","2022-06-18","ON",,"Dose 2",5156
"2022-06-12","2022-06-18","ON",,"Dose 3",9952
"2022-06-12","2022-06-18","ON",,"Dose 4",50495
"2022-06-12","2022-06-18","ON",,"Dose 5",269
"2022-06-12","2022-06-18","ON",,"Dose 6",1
"2022-06-12","2022-06-18","ON",,"Dose 7",0
"2022-06-12","2022-06-18","ON",,"Dose 8",0
"2022-06-19","2022-06-25","ON",,"Dose 1",2474
"2022-06-19","2022-06-25","ON",,"Dose 2",4755
"2022-06-19","2022-06-25","ON",,"Dose 3",9859
"2022-06-19","2022-06-25","ON",,"Dose 4",59247
"2022-06-19","2022-06-25","ON",,"Dose 5",245
"2022-06-19","2022-06-25","ON",,"Dose 6",1
"2022-06-19","2022-06-25","ON",,"Dose 7",0
"2022-06-19","2022-06-25","ON",,"Dose 8",0
"2022-06-26","2022-07-02","ON",,"Dose 1",2208
"2022-06-26","2022-07-02","ON",,"Dose 2",3910
"2022-06-26","2022-07-02","ON",,"Dose 3",8101
"2022-06-26","2022-07-02","ON",,"Dose 4",43205
"2022-06-26","2022-07-02","ON",,"Dose 5",201
"2022-06-26","2022-07-02","ON",,"Dose 6",0
"2022-06-26","2022-07-02","ON",,"Dose 7",0
"2022-06-26","2022-07-02","ON",,"Dose 8",0
"2022-07-03","2022-07-09","ON",,"Dose 1",2893
"2022-07-03","2022-07-09","ON",,"Dose 2",4602
"2022-07-03","2022-07-09","ON",,"Dose 3",11504
"2022-07-03","2022-07-09","ON",,"Dose 4",66283
"2022-07-03","2022-07-09","ON",,"Dose 5",427
"2022-07-03","2022-07-09","ON",,"Dose 6",0
"2022-07-03","2022-07-09","ON",,"Dose 7",0
"2022-07-03","2022-07-09","ON",,"Dose 8",0
"2022-07-10","2022-07-16","ON",,"Dose 1",3286
"2022-07-10","2022-07-16","ON",,"Dose 2",4387
"2022-07-10","2022-07-16","ON",,"Dose 3",12694
"2022-07-10","2022-07-16","ON",,"Dose 4",110209
"2022-07-10","2022-07-16","ON",,"Dose 5",708
"2022-07-10","2022-07-16","ON",,"Dose 6",1
"2022-07-10","2022-07-16","ON",,"Dose 7",0
"2022-07-10","2022-07-16","ON",,"Dose 8",0
"2022-07-17","2022-07-23","ON",,"Dose 1",4460
"2022-07-17","2022-07-23","ON",,"Dose 2",4933
"2022-07-17","2022-07-23","ON",,"Dose 3",15160
"2022-07-17","2022-07-23","ON",,"Dose 4",180552
"2022-07-17","2022-07-23","ON",,"Dose 5",1154
"2022-07-17","2022-07-23","ON",,"Dose 6",4
"2022-07-17","2022-07-23","ON",,"Dose 7",0
"2022-07-17","2022-07-23","ON",,"Dose 8",0
"2022-07-24","2022-07-30","ON",,"Dose 1",7726
"2022-07-24","2022-07-30","ON",,"Dose 2",4518
"2022-07-24","2022-07-30","ON",,"Dose 3",14649
"2022-07-24","2022-07-30","ON",,"Dose 4",143557
"2022-07-24","2022-07-30","ON",,"Dose 5",1019
"2022-07-24","2022-07-30","ON",,"Dose 6",3
"2022-07-24","2022-07-30","ON",,"Dose 7",0
"2022-07-24","2022-07-30","ON",,"Dose 8",0
"2022-07-31","2022-08-06","ON",,"Dose 1",13492
"2022-07-31","2022-08-06","ON",,"Dose 2",3578
"2022-07-31","2022-08-06","ON",,"Dose 3",10743
"2022-07-31","2022-08-06","ON",,"Dose 4",80721
"2022-07-31","2022-08-06","ON",,"Dose 5",614
"2022-07-31","2022-08-06","ON",,"Dose 6",4
"2022-07-31","2022-08-06","ON",,"Dose 7",0
"2022-07-31","2022-08-06","ON",,"Dose 8",0
"2022-08-07","2022-08-13","ON",,"Dose 1",12250
"2022-08-07","2022-08-13","ON",,"Dose 2",4092
"2022-08-07","2022-08-13","ON",,"Dose 3",10452
"2022-08-07","2022-08-13","ON",,"Dose 4",69653
"2022-08-07","2022-08-13","ON",,"Dose 5",563
"2022-08-07","2022-08-13","ON",,"Dose 6",1
"2022-08-07","2022-08-13","ON",,"Dose 7",0
"2022-08-07","2022-08-13","ON",,"Dose 8",0
"2022-08-14","2022-08-20","ON",,"Dose 1",9883
"2022-08-14","2022-08-20","ON",,"Dose 2",4181
"2022-08-14","2022-08-20","ON",,"Dose 3",9361
"2022-08-14","2022-08-20","ON",,"Dose 4",60751
"2022-08-14","2022-08-20","ON",,"Dose 5",640
"2022-08-14","2022-08-20","ON",,"Dose 6",0
"2022-08-14","2022-08-20","ON",,"Dose 7",0
"2022-08-14","2022-08-20","ON",,"Dose 8",0
"2022-08-21","2022-08-27","ON",,"Dose 1",9617
"2022-08-21","2022-08-27","ON",,"Dose 2",4568
"2022-08-21","2022-08-27","ON",,"Dose 3",11619
"2022-08-21","2022-08-27","ON",,"Dose 4",51682
"2022-08-21","2022-08-27","ON",,"Dose 5",517
"2022-08-21","2022-08-27","ON",,"Dose 6",1
"2022-08-21","2022-08-27","ON",,"Dose 7",0
"2022-08-21","2022-08-27","ON",,"Dose 8",0
"2022-08-28","2022-09-03","ON",,"Dose 1",9114
"2022-08-28","2022-09-03","ON",,"Dose 2",5188
"2022-08-28","2022-09-03","ON",,"Dose 3",20422
"2022-08-28","2022-09-03","ON",,"Dose 4",42650
"2022-08-28","2022-09-03","ON",,"Dose 5",474
"2022-08-28","2022-09-03","ON",,"Dose 6",1
"2022-08-28","2022-09-03","ON",,"Dose 7",0
"2022-08-28","2022-09-03","ON",,"Dose 8",0
"2022-09-04","2022-09-10","ON",,"Dose 1",5723
"2022-09-04","2022-09-10","ON",,"Dose 2",3002
"2022-09-04","2022-09-10","ON",,"Dose 3",18032
"2022-09-04","2022-09-10","ON",,"Dose 4",29974
"2022-09-04","2022-09-10","ON",,"Dose 5",415
"2022-09-04","2022-09-10","ON",,"Dose 6",3
"2022-09-04","2022-09-10","ON",,"Dose 7",0
"2022-09-04","2022-09-10","ON",,"Dose 8",0
"2022-09-11","2022-09-17","ON",,"Dose 1",4641
"2022-09-11","2022-09-17","ON",,"Dose 2",2561
"2022-09-11","2022-09-17","ON",,"Dose 3",10527
"2022-09-11","2022-09-17","ON",,"Dose 4",34352
"2022-09-11","2022-09-17","ON",,"Dose 5",33445
"2022-09-11","2022-09-17","ON",,"Dose 6",88
"2022-09-11","2022-09-17","ON",,"Dose 7",0
"2022-09-11","2022-09-17","ON",,"Dose 8",0
"2022-09-18","2022-09-24","ON",,"Dose 1",4158
"2022-09-18","2022-09-24","ON",,"Dose 2",3328
"2022-09-18","2022-09-24","ON",,"Dose 3",8591
"2022-09-18","2022-09-24","ON",,"Dose 4",41952
"2022-09-18","2022-09-24","ON",,"Dose 5",62140
"2022-09-18","2022-09-24","ON",,"Dose 6",136
"2022-09-18","2022-09-24","ON",,"Dose 7",0
"2022-09-18","2022-09-24","ON",,"Dose 8",0
"2022-09-25","2022-10-01","ON",,"Dose 1",3969
"2022-09-25","2022-10-01","ON",,"Dose 2",4372
"2022-09-25","2022-10-01","ON",,"Dose 3",10908
"2022-09-25","2022-10-01","ON",,"Dose 4",132101
"2022-09-25","2022-10-01","ON",,"Dose 5",95252
"2022-09-25","2022-10-01","ON",,"Dose 6",149
"2022-09-25","2022-10-01","ON",,"Dose 7",3
"2022-09-25","2022-10-01","ON",,"Dose 8",0
"2022-10-02","2022-10-08","ON",,"Dose 1",3924
"2022-10-02","2022-10-08","ON",,"Dose 2",4739
"2022-10-02","2022-10-08","ON",,"Dose 3",10162
"2022-10-02","2022-10-08","ON",,"Dose 4",108573
"2022-10-02","2022-10-08","ON",,"Dose 5",92650
"2022-10-02","2022-10-08","ON",,"Dose 6",189
"2022-10-02","2022-10-08","ON",,"Dose 7",1
"2022-10-02","2022-10-08","ON",,"Dose 8",0
"2022-10-09","2022-10-15","ON",,"Dose 1",3486
"2022-10-09","2022-10-15","ON",,"Dose 2",4746
"2022-10-09","2022-10-15","ON",,"Dose 3",8593
"2022-10-09","2022-10-15","ON",,"Dose 4",83670
"2022-10-09","2022-10-15","ON",,"Dose 5",75774
"2022-10-09","2022-10-15","ON",,"Dose 6",224
"2022-10-09","2022-10-15","ON",,"Dose 7",1
"2022-10-09","2022-10-15","ON",,"Dose 8",0
"2022-10-16","2022-10-22","ON",,"Dose 1",3900
"2022-10-16","2022-10-22","ON",,"Dose 2",4607
"2022-10-16","2022-10-22","ON",,"Dose 3",12136
"2022-10-16","2022-10-22","ON",,"Dose 4",125390
"2022-10-16","2022-10-22","ON",,"Dose 5",132409
"2022-10-16","2022-10-22","ON",,"Dose 6",548
"2022-10-16","2022-10-22","ON",,"Dose 7",0
"2022-10-16","2022-10-22","ON",,"Dose 8",0
"2022-10-23","2022-10-29","ON",,"Dose 1",3881
"2022-10-23","2022-10-29","ON",,"Dose 2",4536
"2022-10-23","2022-10-29","ON",,"Dose 3",13160
"2022-10-23","2022-10-29","ON",,"Dose 4",125151
"2022-10-23","2022-10-29","ON",,"Dose 5",138534
"2022-10-23","2022-10-29","ON",,"Dose 6",524
"2022-10-23","2022-10-29","ON",,"Dose 7",3
"2022-10-23","2022-10-29","ON",,"Dose 8",0
"2022-10-30","2022-11-05","ON",,"Dose 1",3465
"2022-10-30","2022-11-05","ON",,"Dose 2",3652
"2022-10-30","2022-11-05","ON",,"Dose 3",12025
"2022-10-30","2022-11-05","ON",,"Dose 4",110742
"2022-10-30","2022-11-05","ON",,"Dose 5",119273
"2022-10-30","2022-11-05","ON",,"Dose 6",439
"2022-10-30","2022-11-05","ON",,"Dose 7",0
"2022-10-30","2022-11-05","ON",,"Dose 8",0
"2022-11-06","2022-11-12","ON",,"Dose 1",3766
"2022-11-06","2022-11-12","ON",,"Dose 2",3705
"2022-11-06","2022-11-12","ON",,"Dose 3",12787
"2022-11-06","2022-11-12","ON",,"Dose 4",107083
"2022-11-06","2022-11-12","ON",,"Dose 5",100369
"2022-11-06","2022-11-12","ON",,"Dose 6",437
"2022-11-06","2022-11-12","ON",,"Dose 7",2
"2022-11-06","2022-11-12","ON",,"Dose 8",0
"2022-11-13","2022-11-19","ON",,"Dose 1",4554
"2022-11-13","2022-11-19","ON",,"Dose 2",4066
"2022-11-13","2022-11-19","ON",,"Dose 3",14954
"2022-11-13","2022-11-19","ON",,"Dose 4",112353
"2022-11-13","2022-11-19","ON",,"Dose 5",92588
"2022-11-13","2022-11-19","ON",,"Dose 6",415
"2022-11-13","2022-11-19","ON",,"Dose 7",1
"2022-11-13","2022-11-19","ON",,"Dose 8",0
"2022-11-20","2022-11-26","ON",,"Dose 1",4292
"2022-11-20","2022-11-26","ON",,"Dose 2",4922
"2022-11-20","2022-11-26","ON",,"Dose 3",13157
"2022-11-20","2022-11-26","ON",,"Dose 4",84963
"2022-11-20","2022-11-26","ON",,"Dose 5",71260
"2022-11-20","2022-11-26","ON",,"Dose 6",311
"2022-11-20","2022-11-26","ON",,"Dose 7",2
"2022-11-20","2022-11-26","ON",,"Dose 8",0
"2022-11-27","2022-12-03","ON",,"Dose 1",3434
"2022-11-27","2022-12-03","ON",,"Dose 2",4061
"2022-11-27","2022-12-03","ON",,"Dose 3",10861
"2022-11-27","2022-12-03","ON",,"Dose 4",68523
"2022-11-27","2022-12-03","ON",,"Dose 5",59771
"2022-11-27","2022-12-03","ON",,"Dose 6",306
"2022-11-27","2022-12-03","ON",,"Dose 7",0
"2022-11-27","2022-12-03","ON",,"Dose 8",0
"2022-12-04","2022-12-10","ON",,"Dose 1",3374
"2022-12-04","2022-12-10","ON",,"Dose 2",3620
"2022-12-04","2022-12-10","ON",,"Dose 3",10248
"2022-12-04","2022-12-10","ON",,"Dose 4",60568
"2022-12-04","2022-12-10","ON",,"Dose 5",56885
"2022-12-04","2022-12-10","ON",,"Dose 6",399
"2022-12-04","2022-12-10","ON",,"Dose 7",3
"2022-12-04","2022-12-10","ON",,"Dose 8",0
"2022-12-11","2022-12-17","ON",,"Dose 1",3017
"2022-12-11","2022-12-17","ON",,"Dose 2",3465
"2022-12-11","2022-12-17","ON",,"Dose 3",8155
"2022-12-11","2022-12-17","ON",,"Dose 4",49662
"2022-12-11","2022-12-17","ON",,"Dose 5",49174
"2022-12-11","2022-12-17","ON",,"Dose 6",576
"2022-12-11","2022-12-17","ON",,"Dose 7",13
"2022-12-11","2022-12-17","ON",,"Dose 8",0
"2022-12-18","2022-12-24","ON",,"Dose 1",2683
"2022-12-18","2022-12-24","ON",,"Dose 2",2660
"2022-12-18","2022-12-24","ON",,"Dose 3",7186
"2022-12-18","2022-12-24","ON",,"Dose 4",35684
"2022-12-18","2022-12-24","ON",,"Dose 5",32145
"2022-12-18","2022-12-24","ON",,"Dose 6",837
"2022-12-18","2022-12-24","ON",,"Dose 7",11
"2022-12-18","2022-12-24","ON",,"Dose 8",1
"2022-12-25","2022-12-31","ON",,"Dose 1",2348
"2022-12-25","2022-12-31","ON",,"Dose 2",1990
"2022-12-25","2022-12-31","ON",,"Dose 3",6525
"2022-12-25","2022-12-31","ON",,"Dose 4",24391
"2022-12-25","2022-12-31","ON",,"Dose 5",18958
"2022-12-25","2022-12-31","ON",,"Dose 6",512
"2022-12-25","2022-12-31","ON",,"Dose 7",8
"2022-12-25","2022-12-31","ON",,"Dose 8",0
"2023-01-01","2023-01-07","ON",,"Dose 1",3533
"2023-01-01","2023-01-07","ON",,"Dose 2",3132
"2023-01-01","2023-01-07","ON",,"Dose 3",9747
"2023-01-01","2023-01-07","ON",,"Dose 4",35593
"2023-01-01","2023-01-07","ON",,"Dose 5",35490
"2023-01-01","2023-01-07","ON",,"Dose 6",1023
"2023-01-01","2023-01-07","ON",,"Dose 7",23
"2023-01-01","2023-01-07","ON",,"Dose 8",0
"2023-01-08","2023-01-14","ON",,"Dose 1",2865
"2023-01-08","2023-01-14","ON",,"Dose 2",2665
"2023-01-08","2023-01-14","ON",,"Dose 3",6451
"2023-01-08","2023-01-14","ON",,"Dose 4",29879
"2023-01-08","2023-01-14","ON",,"Dose 5",39944
"2023-01-08","2023-01-14","ON",,"Dose 6",1779
"2023-01-08","2023-01-14","ON",,"Dose 7",43
"2023-01-08","2023-01-14","ON",,"Dose 8",0
"2023-01-15","2023-01-21","ON",,"Dose 1",2083
"2023-01-15","2023-01-21","ON",,"Dose 2",2076
"2023-01-15","2023-01-21","ON",,"Dose 3",4941
"2023-01-15","2023-01-21","ON",,"Dose 4",20978
"2023-01-15","2023-01-21","ON",,"Dose 5",30174
"2023-01-15","2023-01-21","ON",,"Dose 6",1851
"2023-01-15","2023-01-21","ON",,"Dose 7",32
"2023-01-15","2023-01-21","ON",,"Dose 8",0
"2023-01-22","2023-01-28","ON",,"Dose 1",1733
"2023-01-22","2023-01-28","ON",,"Dose 2",1776
"2023-01-22","2023-01-28","ON",,"Dose 3",3738
"2023-01-22","2023-01-28","ON",,"Dose 4",15985
"2023-01-22","2023-01-28","ON",,"Dose 5",25722
"2023-01-22","2023-01-28","ON",,"Dose 6",1915
"2023-01-22","2023-01-28","ON",,"Dose 7",51
"2023-01-22","2023-01-28","ON",,"Dose 8",0
"2023-01-29","2023-02-04","ON",,"Dose 1",1402
"2023-01-29","2023-02-04","ON",,"Dose 2",1606
"2023-01-29","2023-02-04","ON",,"Dose 3",3010
"2023-01-29","2023-02-04","ON",,"Dose 4",11780
"2023-01-29","2023-02-04","ON",,"Dose 5",19500
"2023-01-29","2023-02-04","ON",,"Dose 6",1665
"2023-01-29","2023-02-04","ON",,"Dose 7",39
"2023-01-29","2023-02-04","ON",,"Dose 8",0
"2023-02-05","2023-02-11","ON",,"Dose 1",1222
"2023-02-05","2023-02-11","ON",,"Dose 2",1609
"2023-02-05","2023-02-11","ON",,"Dose 3",2681
"2023-02-05","2023-02-11","ON",,"Dose 4",9775
"2023-02-05","2023-02-11","ON",,"Dose 5",16771
"2023-02-05","2023-02-11","ON",,"Dose 6",1827
"2023-02-05","2023-02-11","ON",,"Dose 7",40
"2023-02-05","2023-02-11","ON",,"Dose 8",2
"2023-02-12","2023-02-18","ON",,"Dose 1",1020
"2023-02-12","2023-02-18","ON",,"Dose 2",1579
"2023-02-12","2023-02-18","ON",,"Dose 3",2324
"2023-02-12","2023-02-18","ON",,"Dose 4",7682
"2023-02-12","2023-02-18","ON",,"Dose 5",13734
"2023-02-12","2023-02-18","ON",,"Dose 6",1979
"2023-02-12","2023-02-18","ON",,"Dose 7",57
"2023-02-12","2023-02-18","ON",,"Dose 8",0
"2023-02-19","2023-02-25","ON",,"Dose 1",874
"2023-02-19","2023-02-25","ON",,"Dose 2",2034
"2023-02-19","2023-02-25","ON",,"Dose 3",2052
"2023-02-19","2023-02-25","ON",,"Dose 4",6050
"2023-02-19","2023-02-25","ON",,"Dose 5",9541
"2023-02-19","2023-02-25","ON",,"Dose 6",1710
"2023-02-19","2023-02-25","ON",,"Dose 7",36
"2023-02-19","2023-02-25","ON",,"Dose 8",0
"2023-02-26","2023-03-04","ON",,"Dose 1",902
"2023-02-26","2023-03-04","ON",,"Dose 2",2625
"2023-02-26","2023-03-04","ON",,"Dose 3",1970
"2023-02-26","2023-03-04","ON",,"Dose 4",5887
"2023-02-26","2023-03-04","ON",,"Dose 5",10279
"2023-02-26","2023-03-04","ON",,"Dose 6",2431
"2023-02-26","2023-03-04","ON",,"Dose 7",50
"2023-02-26","2023-03-04","ON",,"Dose 8",1
"2023-03-05","2023-03-11","ON",,"Dose 1",784
"2023-03-05","2023-03-11","ON",,"Dose 2",1681
"2023-03-05","2023-03-11","ON",,"Dose 3",1789
"2023-03-05","2023-03-11","ON",,"Dose 4",5442
"2023-03-05","2023-03-11","ON",,"Dose 5",10013
"2023-03-05","2023-03-11","ON",,"Dose 6",4506
"2023-03-05","2023-03-11","ON",,"Dose 7",76
"2023-03-05","2023-03-11","ON",,"Dose 8",1
"2023-03-12","2023-03-18","ON",,"Dose 1",879
"2023-03-12","2023-03-18","ON",,"Dose 2",1239
"2023-03-12","2023-03-18","ON",,"Dose 3",1842
"2023-03-12","2023-03-18","ON",,"Dose 4",4921
"2023-03-12","2023-03-18","ON",,"Dose 5",8764
"2023-03-12","2023-03-18","ON",,"Dose 6",5781
"2023-03-12","2023-03-18","ON",,"Dose 7",105
"2023-03-12","2023-03-18","ON",,"Dose 8",3
"2023-03-19","2023-03-25","ON",,"Dose 1",667
"2023-03-19","2023-03-25","ON",,"Dose 2",932
"2023-03-19","2023-03-25","ON",,"Dose 3",1475
"2023-03-19","2023-03-25","ON",,"Dose 4",3902
"2023-03-19","2023-03-25","ON",,"Dose 5",7783
"2023-03-19","2023-03-25","ON",,"Dose 6",7055
"2023-03-19","2023-03-25","ON",,"Dose 7",128
"2023-03-19","2023-03-25","ON",,"Dose 8",4
"2023-03-26","2023-04-01","ON",,"Dose 1",700
"2023-03-26","2023-04-01","ON",,"Dose 2",811
"2023-03-26","2023-04-01","ON",,"Dose 3",1396
"2023-03-26","2023-04-01","ON",,"Dose 4",3556
"2023-03-26","2023-04-01","ON",,"Dose 5",7557
"2023-03-26","2023-04-01","ON",,"Dose 6",8354
"2023-03-26","2023-04-01","ON",,"Dose 7",151
"2023-03-26","2023-04-01","ON",,"Dose 8",9
"2023-04-02","2023-04-08","ON",,"Dose 1",508
"2023-04-02","2023-04-08","ON",,"Dose 2",539
"2023-04-02","2023-04-08","ON",,"Dose 3",1150
"2023-04-02","2023-04-08","ON",,"Dose 4",2648
"2023-04-02","2023-04-08","ON",,"Dose 5",5940
"2023-04-02","2023-04-08","ON",,"Dose 6",9349
"2023-04-02","2023-04-08","ON",,"Dose 7",119
"2023-04-02","2023-04-08","ON",,"Dose 8",8
"2023-04-09","2023-04-15","ON",,"Dose 1",530
"2023-04-09","2023-04-15","ON",,"Dose 2",670
"2023-04-09","2023-04-15","ON",,"Dose 3",1190
"2023-04-09","2023-04-15","ON",,"Dose 4",2897
"2023-04-09","2023-04-15","ON",,"Dose 5",7899
"2023-04-09","2023-04-15","ON",,"Dose 6",20022
"2023-04-09","2023-04-15","ON",,"Dose 7",160
"2023-04-09","2023-04-15","ON",,"Dose 8",4
"2023-04-16","2023-04-22","ON",,"Dose 1",628
"2023-04-16","2023-04-22","ON",,"Dose 2",648
"2023-04-16","2023-04-22","ON",,"Dose 3",1144
