"date_start","date_end","region","sub_region_1","cases_weekly","cases_weekly_per_100k","population"
"2022-09-25","2022-10-01","ON","North Bay Parry Sound District Health Unit",163,121.224741746677,134461
"2022-10-02","2022-10-08","ON","North Bay Parry Sound District Health Unit",161,119.737321602546,134461
"2022-10-09","2022-10-15","ON","North Bay Parry Sound District Health Unit",145,107.837960449498,134461
"2022-10-16","2022-10-22","ON","North Bay Parry Sound District Health Unit",124,92.2200489361227,134461
"2022-10-23","2022-10-29","ON","North Bay Parry Sound District Health Unit",133,98.9134395847123,134461
"2022-10-30","2022-11-05","ON","North Bay Parry Sound District Health Unit",137,101.888279872974,134461
"2022-11-06","2022-11-12","ON","North Bay Parry Sound District Health Unit",104,77.3458474948126,134461
"2022-11-13","2022-11-19","ON","North Bay Parry Sound District Health Unit",64,47.5974446121924,134461
"2022-11-20","2022-11-26","ON","North Bay Parry Sound District Health Unit",45,33.4669532429478,134461
"2022-11-27","2022-12-03","ON","North Bay Parry Sound District Health Unit",28,20.8238820178342,134461
"2022-12-04","2022-12-10","ON","North Bay Parry Sound District Health Unit",30,22.3113021619652,134461
"2022-12-11","2022-12-17","ON","North Bay Parry Sound District Health Unit",37,27.5172726664237,134461
"2022-12-18","2022-12-24","ON","North Bay Parry Sound District Health Unit",48,35.6980834591443,134461
"2022-12-25","2022-12-31","ON","North Bay Parry Sound District Health Unit",84,62.4716460535025,134461
"2023-01-01","2023-01-07","ON","North Bay Parry Sound District Health Unit",68,51.3734852376779,132364
"2023-01-08","2023-01-14","ON","North Bay Parry Sound District Health Unit",31,23.4202653289414,132364
"2023-01-15","2023-01-21","ON","North Bay Parry Sound District Health Unit",46,34.7526517784292,132364
"2023-01-22","2023-01-28","ON","North Bay Parry Sound District Health Unit",45,33.9971593484633,132364
"2023-01-29","2023-02-04","ON","North Bay Parry Sound District Health Unit",41,30.9751896285999,132364
"2023-02-05","2023-02-11","ON","North Bay Parry Sound District Health Unit",65,49.1070079477804,132364
"2023-02-12","2023-02-18","ON","North Bay Parry Sound District Health Unit",52,39.2856063582243,132364
"2023-02-19","2023-02-25","ON","North Bay Parry Sound District Health Unit",51,38.5301139282584,132364
"2023-02-26","2023-03-04","ON","North Bay Parry Sound District Health Unit",48,36.2636366383609,132364
"2023-03-05","2023-03-11","ON","North Bay Parry Sound District Health Unit",38,28.7087123387024,132364
"2023-03-12","2023-03-18","ON","North Bay Parry Sound District Health Unit",35,26.4422350488048,132364
"2023-03-19","2023-03-25","ON","North Bay Parry Sound District Health Unit",37,27.9532199087365,132364
"2023-03-26","2023-04-01","ON","North Bay Parry Sound District Health Unit",49,37.0191290683267,132364
"2023-04-02","2023-04-08","ON","North Bay Parry Sound District Health Unit",34,25.686742618839,132364
"2023-04-09","2023-04-15","ON","North Bay Parry Sound District Health Unit",20,15.109848599317,132364
"2023-04-16","2023-04-22","ON","North Bay Parry Sound District Health Unit",12,9.06590915959022,132364
"2023-04-23","2023-04-29","ON","North Bay Parry Sound District Health Unit",10,7.55492429965852,132364
"2023-04-30","2023-05-06","ON","North Bay Parry Sound District Health Unit",17,12.8433713094195,132364
"2023-05-07","2023-05-13","ON","North Bay Parry Sound District Health Unit",21,15.8653410292829,132364
"2023-05-14","2023-05-20","ON","North Bay Parry Sound District Health Unit",15,11.3323864494878,132364
"2023-05-21","2023-05-27","ON","North Bay Parry Sound District Health Unit",18,13.5988637393853,132364
"2023-05-28","2023-06-03","ON","North Bay Parry Sound District Health Unit",51,38.5301139282584,132364
"2023-06-04","2023-06-10","ON","North Bay Parry Sound District Health Unit",13,9.82140158955607,132364
"2023-06-11","2023-06-17","ON","North Bay Parry Sound District Health Unit",10,7.55492429965852,132364
"2023-06-18","2023-06-24","ON","North Bay Parry Sound District Health Unit",11,8.31041672962437,132364
"2023-06-25","2023-07-01","ON","North Bay Parry Sound District Health Unit",1,0.755492429965852,132364
"2023-07-02","2023-07-08","ON","North Bay Parry Sound District Health Unit",4,3.02196971986341,132364
"2023-07-09","2023-07-15","ON","North Bay Parry Sound District Health Unit",2,1.5109848599317,132364
"2023-07-16","2023-07-22","ON","North Bay Parry Sound District Health Unit",1,0.755492429965852,132364
"2023-07-23","2023-07-29","ON","North Bay Parry Sound District Health Unit",4,3.02196971986341,132364
"2023-07-30","2023-08-05","ON","North Bay Parry Sound District Health Unit",4,3.02196971986341,132364
"2023-08-06","2023-08-12","ON","North Bay Parry Sound District Health Unit",7,5.28844700976096,132364
"2023-08-13","2023-08-19","ON","North Bay Parry Sound District Health Unit",4,3.02196971986341,132364
"2023-08-20","2023-08-26","ON","North Bay Parry Sound District Health Unit",6,4.53295457979511,132364
"2023-08-27","2023-09-02","ON","North Bay Parry Sound District Health Unit",7,5.28844700976096,132364
"2023-09-03","2023-09-09","ON","North Bay Parry Sound District Health Unit",17,12.8433713094195,132364
"2023-09-10","2023-09-16","ON","North Bay Parry Sound District Health Unit",5,3.77746214982926,132364
"2023-09-17","2023-09-23","ON","North Bay Parry Sound District Health Unit",19,14.3543561693512,132364
"2023-09-24","2023-09-30","ON","North Bay Parry Sound District Health Unit",18,13.5988637393853,132364
"2023-10-01","2023-10-07","ON","North Bay Parry Sound District Health Unit",22,16.6208334592487,132364
"2023-10-08","2023-10-14","ON","North Bay Parry Sound District Health Unit",30,22.6647728989756,132364
"2023-10-15","2023-10-21","ON","North Bay Parry Sound District Health Unit",39,29.4642047686682,132364
"2023-10-22","2023-10-28","ON","North Bay Parry Sound District Health Unit",53,40.0410987881901,132364
"2023-10-29","2023-11-04","ON","North Bay Parry Sound District Health Unit",61,46.085038227917,132364
"2023-11-05","2023-11-11","ON","North Bay Parry Sound District Health Unit",65,49.1070079477804,132364
"2023-11-12","2023-11-18","ON","North Bay Parry Sound District Health Unit",83,62.7058716871657,132364
"2023-11-19","2023-11-25","ON","North Bay Parry Sound District Health Unit",67,50.6179928077121,132364
"2020-01-05","2020-01-11","ON","Northwestern Health Unit",0,0,81443
"2020-01-12","2020-01-18","ON","Northwestern Health Unit",0,0,81443
"2020-01-19","2020-01-25","ON","Northwestern Health Unit",0,0,81443
"2020-01-26","2020-02-01","ON","Northwestern Health Unit",0,0,81443
"2020-02-02","2020-02-08","ON","Northwestern Health Unit",0,0,81443
"2020-02-09","2020-02-15","ON","Northwestern Health Unit",0,0,81443
"2020-02-16","2020-02-22","ON","Northwestern Health Unit",0,0,81443
"2020-02-23","2020-02-29","ON","Northwestern Health Unit",0,0,81443
"2020-03-01","2020-03-07","ON","Northwestern Health Unit",0,0,81443
"2020-03-08","2020-03-14","ON","Northwestern Health Unit",1,1.22785260857287,81443
"2020-03-15","2020-03-21","ON","Northwestern Health Unit",0,0,81443
"2020-03-22","2020-03-28","ON","Northwestern Health Unit",4,4.91141043429147,81443
"2020-03-29","2020-04-04","ON","Northwestern Health Unit",0,0,81443
"2020-04-05","2020-04-11","ON","Northwestern Health Unit",5,6.13926304286433,81443
"2020-04-12","2020-04-18","ON","Northwestern Health Unit",5,6.13926304286433,81443
"2020-04-19","2020-04-25","ON","Northwestern Health Unit",0,0,81443
"2020-04-26","2020-05-02","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-05-03","2020-05-09","ON","Northwestern Health Unit",0,0,81443
"2020-05-10","2020-05-16","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-05-17","2020-05-23","ON","Northwestern Health Unit",3,3.6835578257186,81443
"2020-05-24","2020-05-30","ON","Northwestern Health Unit",0,0,81443
"2020-05-31","2020-06-06","ON","Northwestern Health Unit",3,3.6835578257186,81443
"2020-06-07","2020-06-13","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-06-14","2020-06-20","ON","Northwestern Health Unit",5,6.13926304286433,81443
"2020-06-21","2020-06-27","ON","Northwestern Health Unit",6,7.3671156514372,81443
"2020-06-28","2020-07-04","ON","Northwestern Health Unit",3,3.6835578257186,81443
"2020-07-05","2020-07-11","ON","Northwestern Health Unit",1,1.22785260857287,81443
"2020-07-12","2020-07-18","ON","Northwestern Health Unit",0,0,81443
"2020-07-19","2020-07-25","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-07-26","2020-08-01","ON","Northwestern Health Unit",0,0,81443
"2020-08-02","2020-08-08","ON","Northwestern Health Unit",0,0,81443
"2020-08-09","2020-08-15","ON","Northwestern Health Unit",0,0,81443
"2020-08-16","2020-08-22","ON","Northwestern Health Unit",0,0,81443
"2020-08-23","2020-08-29","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-08-30","2020-09-05","ON","Northwestern Health Unit",0,0,81443
"2020-09-06","2020-09-12","ON","Northwestern Health Unit",0,0,81443
"2020-09-13","2020-09-19","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-09-20","2020-09-26","ON","Northwestern Health Unit",3,3.6835578257186,81443
"2020-09-27","2020-10-03","ON","Northwestern Health Unit",15,18.417789128593,81443
"2020-10-04","2020-10-10","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-10-11","2020-10-17","ON","Northwestern Health Unit",2,2.45570521714573,81443
"2020-10-18","2020-10-24","ON","Northwestern Health Unit",3,3.6835578257186,81443
"2020-10-25","2020-10-31","ON","Northwestern Health Unit",0,0,81443
"2020-11-01","2020-11-07","ON","Northwestern Health Unit",6,7.3671156514372,81443
"2020-11-08","2020-11-14","ON","Northwestern Health Unit",8,9.82282086858294,81443
"2020-11-15","2020-11-21","ON","Northwestern Health Unit",14,17.1899365200201,81443
"2020-11-22","2020-11-28","ON","Northwestern Health Unit",18,22.1013469543116,81443
"2020-11-29","2020-12-05","ON","Northwestern Health Unit",9,11.0506734771558,81443
"2020-12-06","2020-12-12","ON","Northwestern Health Unit",6,7.3671156514372,81443
"2020-12-13","2020-12-19","ON","Northwestern Health Unit",4,4.91141043429147,81443
"2020-12-20","2020-12-26","ON","Northwestern Health Unit",22,27.0127573886031,81443
"2020-12-27","2021-01-02","ON","Northwestern Health Unit",17,20.8734943457387,81443
"2021-01-03","2021-01-09","ON","Northwestern Health Unit",44,53.7437400757298,81870
"2021-01-10","2021-01-16","ON","Northwestern Health Unit",11,13.4359350189325,81870
"2021-01-17","2021-01-23","ON","Northwestern Health Unit",15,18.3217295712715,81870
"2021-01-24","2021-01-30","ON","Northwestern Health Unit",12,14.6573836570172,81870
"2021-01-31","2021-02-06","ON","Northwestern Health Unit",16,19.5431782093563,81870
"2021-02-07","2021-02-13","ON","Northwestern Health Unit",59,72.0654696470013,81870
"2021-02-14","2021-02-20","ON","Northwestern Health Unit",96,117.259069256138,81870
"2021-02-21","2021-02-27","ON","Northwestern Health Unit",42,51.3008427995603,81870
"2021-02-28","2021-03-06","ON","Northwestern Health Unit",46,56.1866373518994,81870
"2021-03-07","2021-03-13","ON","Northwestern Health Unit",65,79.3941614755099,81870
"2021-03-14","2021-03-20","ON","Northwestern Health Unit",57,69.6225723708318,81870
"2021-03-21","2021-03-27","ON","Northwestern Health Unit",34,41.5292536948821,81870
"2021-03-28","2021-04-03","ON","Northwestern Health Unit",37,45.1935996091364,81870
"2021-04-04","2021-04-10","ON","Northwestern Health Unit",50,61.0724319042384,81870
"2021-04-11","2021-04-17","ON","Northwestern Health Unit",52,63.515329180408,81870
"2021-04-18","2021-04-24","ON","Northwestern Health Unit",69,84.279956027849,81870
"2021-04-25","2021-05-01","ON","Northwestern Health Unit",69,84.279956027849,81870
"2021-05-02","2021-05-08","ON","Northwestern Health Unit",53,64.7367778184927,81870
"2021-05-09","2021-05-15","ON","Northwestern Health Unit",27,32.9791132282888,81870
"2021-05-16","2021-05-22","ON","Northwestern Health Unit",20,24.4289727616954,81870
"2021-05-23","2021-05-29","ON","Northwestern Health Unit",11,13.4359350189325,81870
"2021-05-30","2021-06-05","ON","Northwestern Health Unit",1,1.22144863808477,81870
"2021-06-06","2021-06-12","ON","Northwestern Health Unit",6,7.32869182850861,81870
"2021-06-13","2021-06-19","ON","Northwestern Health Unit",8,9.77158910467815,81870
"2021-06-20","2021-06-26","ON","Northwestern Health Unit",6,7.32869182850861,81870
"2021-06-27","2021-07-03","ON","Northwestern Health Unit",5,6.10724319042384,81870
"2021-07-04","2021-07-10","ON","Northwestern Health Unit",3,3.66434591425431,81870
"2021-07-11","2021-07-17","ON","Northwestern Health Unit",1,1.22144863808477,81870
"2021-07-18","2021-07-24","ON","Northwestern Health Unit",5,6.10724319042384,81870
"2021-07-25","2021-07-31","ON","Northwestern Health Unit",0,0,81870
"2021-08-01","2021-08-07","ON","Northwestern Health Unit",4,4.88579455233907,81870
"2021-08-08","2021-08-14","ON","Northwestern Health Unit",8,9.77158910467815,81870
"2021-08-15","2021-08-21","ON","Northwestern Health Unit",3,3.66434591425431,81870
"2021-08-22","2021-08-28","ON","Northwestern Health Unit",6,7.32869182850861,81870
"2021-08-29","2021-09-04","ON","Northwestern Health Unit",10,12.2144863808477,81870
"2021-09-05","2021-09-11","ON","Northwestern Health Unit",8,9.77158910467815,81870
"2021-09-12","2021-09-18","ON","Northwestern Health Unit",12,14.6573836570172,81870
"2021-09-19","2021-09-25","ON","Northwestern Health Unit",12,14.6573836570172,81870
"2021-09-26","2021-10-02","ON","Northwestern Health Unit",21,25.6504213997801,81870
"2021-10-03","2021-10-09","ON","Northwestern Health Unit",4,4.88579455233907,81870
"2021-10-10","2021-10-16","ON","Northwestern Health Unit",4,4.88579455233907,81870
"2021-10-17","2021-10-23","ON","Northwestern Health Unit",3,3.66434591425431,81870
"2021-10-24","2021-10-30","ON","Northwestern Health Unit",1,1.22144863808477,81870
"2021-10-31","2021-11-06","ON","Northwestern Health Unit",7,8.55014046659338,81870
"2021-11-07","2021-11-13","ON","Northwestern Health Unit",3,3.66434591425431,81870
"2021-11-14","2021-11-20","ON","Northwestern Health Unit",16,19.5431782093563,81870
"2021-11-21","2021-11-27","ON","Northwestern Health Unit",13,15.878832295102,81870
"2021-11-28","2021-12-04","ON","Northwestern Health Unit",19,23.2075241236106,81870
"2021-12-05","2021-12-11","ON","Northwestern Health Unit",25,30.5362159521192,81870
"2021-12-12","2021-12-18","ON","Northwestern Health Unit",103,125.809209722731,81870
"2021-12-19","2021-12-25","ON","Northwestern Health Unit",167,203.981922560156,81870
"2021-12-26","2022-01-01","ON","Northwestern Health Unit",456,556.980578966654,81870
"2022-01-02","2022-01-08","ON","Northwestern Health Unit",376,458.033865269826,82090
"2022-01-09","2022-01-15","ON","Northwestern Health Unit",320,389.816055548788,82090
"2022-01-16","2022-01-22","ON","Northwestern Health Unit",323,393.470581069558,82090
"2022-01-23","2022-01-29","ON","Northwestern Health Unit",296,360.579851382629,82090
"2022-01-30","2022-02-05","ON","Northwestern Health Unit",355,432.452186624437,82090
"2022-02-06","2022-02-12","ON","Northwestern Health Unit",434,528.688025338044,82090
"2022-02-13","2022-02-19","ON","Northwestern Health Unit",401,488.488244609575,82090
